codes,smr
E01001288,1.821264652
E01001289,1.642697187
E01001290,1.407312151
E01001291,2.120791813
E01001292,1.254791447
E01001293,1.495481935
E01001294,1.355260272
E01001295,0.73865742
E01001296,1.485788997
E01001297,2.23236545
E01001298,1.330746845
E01001299,1.49187343
E01001300,1.547190685
E01001301,1.177005298
E01001302,1.088701699
E01001303,0.201395097
E01001304,0.605961237
E01001305,1.501094904
E01001306,1.324867759
E01001307,0.69140286
E01001308,0.957679863
E01001309,0.812909242
E01001310,1.132893073
E01001311,2.049861923
E01001312,1.03491306
E01001313,0.854382607
E01001314,0.938339553
E01001315,1.66494226
E01001316,1.371531083
E01001317,1.464916763
E01001318,1.593294066
E01001319,1.191205578
E01001320,1.547737324
E01001321,1.140120285
E01001322,1.66984311
E01001323,0.819604231
E01001324,1.420091391
E01001325,1.576059366
E01001326,1.302088006
E01001327,1.609462389
E01001328,1.166378743
E01001329,1.345013408
E01001330,1.441775345
E01001331,1.877778884
E01001332,1.980755396
E01001333,1.518573003
E01001334,1.061299756
E01001335,1.834370241
E01001336,1.804222641
E01001337,1.425651171
E01001338,1.069680964
E01001339,2.537455107
E01001340,1.343354862
E01001341,1.17790195
E01001342,1.197503075
E01001343,0.528520175
E01001344,0.75968159
E01001345,1.065585104
E01001346,0.687817138
E01001347,0.94327979
E01001348,1.588570668
E01001349,1.016255423
E01001350,1.24109726
E01001351,2.017226854
E01001352,1.52013668
E01001353,1.724404783
E01001354,0.628711402
E01001355,1.896586573
E01001356,1.794089527
E01001357,2.037347948
E01001358,2.130828372
E01001359,1.239873861
E01001360,0.749569569
E01001361,1.920884924
E01001362,1.577191548
E01001363,1.600746904
E01001364,2.362017929
E01001365,1.140800933
E01001366,1.857140538
E01001367,1.864187056
E01001368,1.108347234
E01001369,1.374918499
E01001370,1.307509598
E01001371,1.590406273
E01001372,0.921571148
E01001373,2.115678646
E01001374,0.645234281
E01001375,1.240427282
E01001376,1.683773306
E01001377,1.130053167
E01001379,0.756385107
E01001380,1.277818322
E01001381,0.985927642
E01001382,1.875554568
E01001383,0.927104969
E01001384,1.283461048
E01001385,0.576057821
E01001386,0.832139863
E01001387,0.681094363
E01001388,1.202719098
E01001389,1.131680577
E01001390,0.418790882
E01001391,1.036312319
E01001392,0.79992204
E01001393,0.718707856
E01001394,1.959960495
E01001395,0.436326908
E01001396,0.739186715
E01001397,1.364441324
E01001398,0.646689398
E01001399,0.632720183
E01001400,1.110237956
E01001401,0.565688705
E01001402,0.971452291
E01001403,1.111792574
E01001404,0.632889995
E01001405,1.850087339
E01001406,1.341059002
E01001407,1.056854293
E01001408,1.569418547
E01001409,1.147556085
E01001410,1.383836727
E01001411,0.607192089
E01001412,1.327158765
E01001413,1.001614472
E01001414,1.806765338
E01001415,1.27217043
E01001416,1.181921762
E01001417,0.7057348
E01001418,1.997662125
E01001419,1.125086047
E01001420,1.864270511
E01001421,1.093898955
E01001422,1.340062045
E01001423,1.189975014
E01001424,0.894777388
E01001425,1.173143234
E01001426,0.958965629
E01001427,1.185461085
E01001428,0.592942252
E01001429,1.153250308
E01001430,1.469030873
E01001431,0.95271547
E01001432,0.995636597
E01001433,1.19557895
E01001434,0.73597121
E01001435,1.457687346
E01001436,0.969944867
E01001437,1.29866852
E01001438,1.143660114
E01001439,1.720996212
E01001440,0.858747983
E01001441,1.365165366
E01001442,2.085166475
E01001444,0.662016857
E01001445,1.172619176
E01001446,1.102890934
E01001447,1.279489522
E01001448,1.256035627
E01001449,0.542584362
E01001450,1.047507064
E01001451,0.470032332
E01001452,1.118882201
E01001453,0.484233837
E01001454,0.892361024
E01001455,0.783763017
E01001456,0.762431252
E01001457,0.831066953
E01001458,1.341708981
E01001459,0.992379186
E01001460,1.765189222
E01001461,1.30001088
E01001462,1.151228855
E01001463,0.617328465
E01001464,1.731615439
E01001465,0.8557795
E01001466,0.89346172
E01001467,0.672590768
E01001468,1.208761399
E01001469,1.287259581
E01001470,1.189474098
E01001471,0.910855525
E01001472,1.351458488
E01001473,0.979416356
E01001474,0.555762624
E01001475,1.228206631
E01001476,0.762554127
E01001477,1.377918689
E01001478,0.629807193
E01001479,1.048298446
E01001480,0.811509529
E01001481,1.033861091
E01001482,1.63309798
E01001483,1.60983784
E01001484,0.655450895
E01001485,1.01142527
E01001486,1.700052771
E01001487,1.19056287
E01001488,1.196476485
E01001489,0.745603647
E01001491,1.475098781
E01001492,1.288995895
E01001493,1.214478685
E01001494,1.109431588
E01001495,0.567387489
E01001496,0.273159375
E01001497,0.76525001
E01001498,0.505875682
E01001499,1.195966574
E01001500,0.833199769
E01001501,0.662955976
E01001502,0.927961233
E01001503,0.883737582
E01001504,1.087496206
E01001505,0.502749646
E01001506,1.353818207
E01001507,1.240887096
E01001508,1.431773872
E01001509,0.991048609
E01001510,1.413631813
E01001511,0.84720434
E01001512,1.641734095
E01001513,0.659130356
E01001514,0.862904104
E01001515,1.287281048
E01001516,1.457203906
E01001517,1.810616791
E01001518,0.651561096
E01001519,0.88074997
E01001520,1.26336862
E01001521,0.899619831
E01001522,1.018630824
E01001523,0.985109918
E01001524,1.45229784
E01001525,1.313937815
E01001526,1.214577032
E01001527,1.113251825
E01001528,0.738057946
E01001529,2.422705486
E01001530,0.957418692
E01001531,0.697867582
E01001532,0.2638398
E01001533,1.012812633
E01001534,1.191178047
E01001535,0.391930795
E01001536,1.189533942
E01001537,1.244340686
E01001538,0.968748475
E01001539,1.015144455
E01001540,0.692302458
E01001541,0.734627038
E01001542,1.207631721
E01001543,1.181512505
E01001544,0.608564862
E01001545,1.285255741
E01001546,1.03362699
E01001547,1.079176244
E01001548,1.195253536
E01001549,0.996488757
E01001550,1.277867126
E01001551,1.747901724
E01001552,0.952427775
E01001553,0.992488111
E01001554,0.657457906
E01001555,1.064126135
E01001556,0.802315885
E01001557,0.992844216
E01001558,0.886573011
E01001559,1.139726
E01001560,0.530034425
E01001562,1.328445132
E01001563,1.242976419
E01001564,0.715948715
E01001565,0.877372621
E01001566,1.179479293
E01001567,0.614827742
E01001568,1.027039157
E01001569,1.085703778
E01001570,1.224718941
E01001571,1.015592796
E01001572,1.429098762
E01001573,1.470985462
E01001574,2.256709125
E01001575,2.089508399
E01001576,2.213614249
E01001577,1.493010772
E01001578,1.067564944
E01001579,1.65949228
E01001580,0.398972057
E01001581,1.97592615
E01001582,1.937079162
E01001583,1.130091655
E01001584,1.465982381
E01001585,0.838335967
E01001586,1.062670288
E01001587,1.324325965
E01001588,1.400610519
E01001589,1.774199568
E01001590,1.820520445
E01001591,1.80441075
E01001592,1.057650534
E01001593,1.680880634
E01001594,1.55822905
E01001595,1.69430612
E01001596,1.436712971
E01001597,1.780700385
E01001598,1.469835932
E01001599,1.234391266
E01001600,1.068198517
E01001601,1.280139488
E01001602,1.943402823
E01001603,2.094366281
E01001604,0.831805338
E01001605,0.660595335
E01001606,1.16462079
E01001607,0.899804604
E01001608,0.771138381
E01001609,1.34864426
E01001610,1.167103331
E01001611,0.999763932
E01001613,0.761108915
E01001614,0.749873889
E01001615,0.932103646
E01001617,0.916955683
E01001618,0.999696322
E01001619,1.084485069
E01001620,1.366413796
E01001621,1.471906009
E01001623,1.190834555
E01001624,0.778938997
E01001625,2.136286267
E01001629,1.156483374
E01001631,1.862150755
E01001632,1.022575052
E01001633,1.092640857
E01001634,1.759185885
E01001635,1.474916364
E01001636,1.74446084
E01001637,1.779494344
E01001638,1.35483041
E01001640,1.378906396
E01001641,0.628165426
E01001642,0.959398226
E01001644,1.653702213
E01001645,1.37290102
E01001646,0.853312813
E01001647,1.256238043
E01001648,1.63828846
E01001649,2.084668879
E01001650,2.492900512
E01001651,1.425215048
E01001652,1.383258682
E01001653,1.879340218
E01001654,1.5769137
E01001655,1.833351595
E01001656,1.14394272
E01001657,1.096595055
E01001658,0.64741293
E01001659,1.702338753
E01001660,0.907432345
E01001661,0.802372696
E01001662,1.808636807
E01001664,0.941425723
E01001665,0.748929552
E01001666,0.919932866
E01001667,1.784341242
E01001668,1.432145917
E01001669,1.574521671
E01001671,1.652372494
E01001672,0.877986804
E01001673,2.387339649
E01001674,1.610315477
E01001675,0.990341612
E01001676,1.88482254
E01001677,1.008978237
E01001678,1.078273621
E01001679,0.493442533
E01001680,0.65143288
E01001681,0.977855851
E01001682,1.353964455
E01001683,1.584253599
E01001684,1.108304508
E01001685,1.020221228
E01001686,1.842938808
E01001687,1.539553959
E01001688,1.877059254
E01001690,1.456000626
E01001692,0.65428436
E01001693,0.586046966
E01001694,0.972686645
E01001695,1.58789973
E01001696,1.89825078
E01001697,1.150954531
E01001698,1.147996214
E01001699,1.845419623
E01001700,0.92515126
E01001701,1.926981011
E01001702,2.65789072
E01001703,0.876295938
E01001704,1.199891687
E01001705,1.811794676
E01001706,2.767924322
E01001708,1.051016384
E01001709,2.053683226
E01001710,1.131758985
E01001711,0.519250194
E01001712,1.791572187
E01001713,1.235924057
E01001714,1.703603342
E01001715,1.639777292
E01001716,2.279283736
E01001717,2.006526707
E01001718,1.016043308
E01001719,2.136563999
E01001720,1.350706502
E01001722,1.582442345
E01001723,1.385206136
E01001724,0.575099986
E01001725,0.700731612
E01001726,0.688207184
E01001727,0.898814259
E01001728,0.752180318
E01001729,2.464565901
E01001730,1.622252224
E01001731,1.034033868
E01001732,1.363671618
E01001733,2.036146859
E01001734,1.347347879
E01001735,2.270361029
E01001736,1.399720144
E01001737,1.13800433
E01001738,1.491272652
E01001739,1.453580842
E01001740,1.318073412
E01001741,0.942024922
E01001742,2.23867154
E01001744,1.745874594
E01001745,1.466484443
E01001746,1.575187238
E01001747,1.979995985
E01001748,0.871849846
E01001749,1.533938456
E01001750,1.515599767
E01001751,0.967801379
E01001752,1.022756717
E01001753,1.188643995
E01001754,1.490835084
E01001755,1.956249177
E01001756,0.71141739
E01001757,1.502404216
E01001758,1.332549034
E01001759,1.600037877
E01001760,2.235259238
E01001761,1.562989639
E01001762,1.206775859
E01001763,1.445526749
E01001764,1.27993719
E01001765,1.795172594
E01001767,1.548834658
E01001768,1.074518942
E01001769,1.113932532
E01001770,1.799885572
E01001772,2.186486916
E01001773,1.743843464
E01001774,1.412679303
E01001775,1.673630325
E01001776,2.324874361
E01001777,0.703415277
E01001779,0.869848613
E01001780,1.761025249
E01001781,2.023402807
E01001782,1.322303479
E01001783,1.449923262
E01001784,1.393087335
E01001785,1.456576275
E01001786,1.684156237
E01001787,1.917296743
E01001788,2.205742701
E01001789,1.332962912
E01001790,2.094428791
E01001791,2.198557622
E01001792,1.896070842
E01001793,0.934897333
E01001794,1.374561295
E01001795,1.064122001
E01001796,1.433605249
E01001798,2.023943666
E01001799,1.067989544
E01001800,1.561320102
E01001801,2.123593251
E01001802,1.290944567
E01001803,1.320798413
E01001804,0.803108715
E01001805,1.476592446
E01001806,1.746403561
E01001807,1.157698392
E01001808,0.621101053
E01001809,1.341556205
E01001811,1.55766353
E01001812,1.960610271
E01001813,1.807392463
E01001814,0.865700094
E01001815,1.136477538
E01001816,1.279870017
E01001819,1.035369716
E01001820,0.921876852
E01001821,1.396007676
E01001822,1.89886959
E01001823,1.318368327
E01001824,1.400528447
E01001825,0.959715543
E01001826,1.452709715
E01001827,1.57982864
E01001828,2.293291139
E01001829,1.15647016
E01001830,1.295734351
E01001831,1.678446358
E01001832,1.185234236
E01001833,1.08134743
E01001834,0.976176334
E01001835,0.690826349
E01001836,1.618040002
E01001837,0.682389487
E01001838,1.081120704
E01001839,2.468596743
E01001840,1.60280819
E01001841,1.450109973
E01001842,1.293242613
E01001843,1.831075999
E01001844,0.907095492
E01001845,2.367435436
E01001846,2.584961442
E01001847,2.038379601
E01001848,0.906000057
E01001849,1.109234604
E01001850,1.309557385
E01001851,0.954433574
E01001852,0.673029675
E01001853,1.826635104
E01001854,0.874124631
E01001855,1.13867477
E01001856,2.056872128
E01001857,1.768422459
E01001858,2.006242064
E01001859,1.067754579
E01001860,1.781044347
E01001861,2.024023042
E01001862,1.652789973
E01001863,0.786362221
E01001864,1.246247498
E01001865,0.905219951
E01001866,0.890510953
E01001867,1.344022408
E01001868,2.29934364
E01001869,1.258987941
E01001870,0.374328828
E01001871,1.349814085
E01001872,1.426896557
E01001873,1.636140005
E01001874,1.572353781
E01001875,1.631522404
E01001876,1.423968999
E01001877,0.754769006
E01001878,2.822953731
E01001879,1.731525024
E01001880,0.96414948
E01001881,1.229287036
E01001882,0.710657712
E01001883,1.176185128
E01001884,2.173656426
E01001885,2.419681452
E01001886,1.752261935
E01001887,1.813605574
E01001888,1.698762775
E01001889,1.71853107
E01001890,1.591660221
E01001891,1.386501111
E01001892,1.853798813
E01001893,1.831073634
E01001894,1.599765789
E01001895,1.391143634
E01001896,1.985890422
E01001897,0.917503109
E01001898,1.701773898
E01001899,3.191884115
E01001900,2.227275412
E01001901,1.182075726
E01001902,1.78781529
E01001903,1.640636635
E01001904,1.307331567
E01001905,1.021531739
E01001906,0.839424438
E01001907,1.051752804
E01001908,0.892856686
E01001909,1.121911293
E01001910,0.792296818
E01001911,1.874231072
E01001912,2.218786178
E01001913,0.802158013
E01001914,1.164414387
E01001915,1.122500764
E01001916,0.978895004
E01001917,0.922026165
E01001918,0.67007422
E01001919,1.072299087
E01001920,2.2807776
E01001921,0.884417176
E01001922,0.922743557
E01001923,0.985411993
E01001924,0.654136744
E01001925,0.420312531
E01001926,0.790219826
E01001927,0.31270879
E01001928,1.240739817
E01001929,1.552582709
E01001930,1.824144015
E01001931,1.666581476
E01001932,1.577043074
E01001933,1.143223059
E01001934,0.901342188
E01001935,1.086549037
E01001937,0.848861851
E01001938,1.560981612
E01001939,1.910564191
E01001940,1.917262281
E01001941,2.076923971
E01001942,1.356951109
E01001943,0.975880429
E01001944,1.699619061
E01001945,1.418650974
E01001946,1.357539781
E01001947,2.112191942
E01001948,2.049397865
E01001949,0.691370145
E01001950,1.308670409
E01001951,1.059427222
E01001952,1.044762248
E01001953,1.203820097
E01001954,1.160597132
E01001955,2.419930886
E01001956,1.535587025
E01001957,1.751151467
E01001958,1.427938683
E01001959,1.248075822
E01001960,1.144357253
E01001961,1.166455996
E01001962,0.789827355
E01001963,1.34541936
E01001964,1.198582973
E01001965,0.728164669
E01001966,1.084597108
E01001967,1.198247576
E01001968,0.88475805
E01001969,1.792711534
E01001970,1.269671324
E01001971,1.463213405
E01001972,1.249496962
E01001973,1.277514416
E01001974,0.972016621
E01001975,1.322783219
E01001976,1.064140268
E01001977,1.305867858
E01001978,1.713576307
E01001979,0.937630366
E01001980,1.253776748
E01001981,0.88544381
E01001982,0.763100389
E01001983,0.929283377
E01001984,1.102582512
E01001985,1.316488445
E01001986,0.910151897
E01001987,1.118689681
E01001988,1.047083776
E01001989,1.218251527
E01001990,1.226719107
E01001991,1.951360502
E01001992,1.265433583
E01001993,0.950017661
E01001994,1.355105723
E01001995,1.285638932
E01001996,1.585608357
E01001997,0.946436445
E01001998,0.492750182
E01001999,1.429235737
E01002000,1.167357982
E01002001,1.234044404
E01002002,0.978723235
E01002003,2.273164093
E01002004,0.980309256
E01002005,0.93757483
E01002006,1.063969795
E01002007,1.051116727
E01002008,1.084735327
E01002009,0.46361001
E01002010,1.438447029
E01002011,0.754922657
E01002013,0.804087073
